QtrYear,Qtr,County,JMS,Capacity,Beds,Deaths,Bookings,Releases,Measure,Total,Male,Female,Other Gender,Black,Native American,Other Race,White,Unknown Race,Non-Hispanic,Hispanic,Unknown Ethnicity,Not Available
2020,1,Denver,TAG,2417,2417,1,8174,8303,Sentenced,0,0,0,0,0,0,0,0,0,0,0,0,"Sentenced/Unsentenced data cannot be tracked into the past, because information on sentencing per case is stored in text fields. Text field values are overridden, as case status changes"
2020,1,Denver,TAG,2417,2417,1,8174,8303,Unsentenced - Hold,0,0,0,0,0,0,0,0,0,0,0,0,"Sentenced/Unsentenced data cannot be tracked into the past, because information on sentencing per case is stored in text fields. Text field values are overridden, as case status changes"
2020,1,Denver,TAG,2417,2417,1,8174,8303,Unsentenced - No Hold,0,0,0,0,0,0,0,0,0,0,0,0,"Sentenced/Unsentenced data cannot be tracked into the past, because information on sentencing per case is stored in text fields. Text field values are overridden, as case status changes"
2020,1,Denver,TAG,2417,2417,1,8174,8303,Unsentenced - No Hold Felonies,0,0,0,0,0,0,0,0,0,0,0,0,"Sentenced/Unsentenced data cannot be tracked into the past, because information on sentencing per case is stored in text fields. Text field values are overridden, as case status changes"
2020,1,Denver,TAG,2417,2417,1,8174,8303,Unsentenced - No Hold Misdemeanors,0,0,0,0,0,0,0,0,0,0,0,0,"Sentenced/Unsentenced data cannot be tracked into the past, because information on sentencing per case is stored in text fields. Text field values are overridden, as case status changes"
2020,1,Denver,TAG,2417,2417,1,8174,8303,Municipal Charge,0,0,0,0,0,0,0,0,0,0,0,0,
2020,1,Denver,TAG,2417,2417,1,8174,8303,Administrative Segregation,40,32,8,0,9,0,0,29,2,26,9,5,
2020,1,Denver,TAG,2417,2417,1,8174,8303,Competency Evaluation,0,0,0,0,0,0,0,0,0,0,0,0,
2020,1,Denver,TAG,2417,2417,1,8174,8303,Average Daily Population,2060,1742.652,316.97,0.013,583.359,23.28,14.07,1399.36,39.56,1181,594,284,
2020,1,Denver,TAG,2417,2417,1,8174,8303,Average LOS Felonies,20.45,22,13,0,21.31,18.17,18.209,19.885,34.57,20.35,21.103,19.5,
2020,1,Denver,TAG,2417,2417,1,8174,8303,Felony Releases,8513,1622,6891,0,2320,84,69,5914,126,5124,2362,1027,
2020,1,Denver,TAG,2417,2417,1,8174,8303,Average LOS Misdemeanors,5.33,5.7,3.95,0,6.25,3.55,1.09,5.21,3.47,4.6,6.12,6.6,
2020,1,Denver,TAG,2417,2417,1,8174,8303,Misdemeanor Releases,2907,2283,624,0,645,20,31,2122,89,1607,990,310,
2020,1,Denver,TAG,2417,2417,1,8174,8303,Homeless,621,551,70,0,186,4,2,426,3,421,125,75,
2020,1,Routt,Spillman,57,57,0,217,240,Number of inmates,3,1,2,0,0,0,0,3,0,0,0,0,
2020,1,Routt,Spillman,57,57,0,217,240,Sentenced,3,0,0,0,0,0,0,0,0,0,0,0,
2020,1,Routt,Spillman,57,57,0,217,240,Unsentenced - Hold,0,0,0,0,0,0,0,0,0,0,0,0,
2020,1,Routt,Spillman,57,57,0,217,240,Unsentenced - No Hold,0,0,0,0,0,0,0,0,0,0,0,0,
2020,1,Routt,Spillman,57,57,0,217,240,Unsentenced - No Hold Felonies,0,0,0,0,0,0,0,0,0,0,0,0,
2020,1,Routt,Spillman,57,57,0,217,240,Unsentenced - No Hold Misdemeanors,0,0,0,0,0,0,0,0,0,0,0,0,
2020,1,Routt,Spillman,57,57,0,217,240,Municipal Charge,0,0,0,0,0,0,0,0,0,0,0,0,
2020,1,Routt,Spillman,57,57,0,217,240,Administrative Segregation,0,0,1,0,0,0,0,1,0,1,0,0,
2020,1,Routt,Spillman,57,57,0,217,240,Competency Evaluation,0,0,1,0,0,0,0,1,0,1,0,0,
2020,1,Routt,Spillman,57,57,0,217,240,Average Daily Population,41.08,0,0,0,0,0,0,0,0,0,0,0,
2020,1,Routt,Spillman,57,57,0,217,240,Average LOS Felonies,0,0,0,0,0,0,0,0,0,0,0,0,
2020,1,Routt,Spillman,57,57,0,217,240,Felony Releases,0,0,0,0,0,0,0,0,0,0,0,0,
2020,1,Routt,Spillman,57,57,0,217,240,Average LOS Misdemeanors,0,0,0,0,0,0,0,0,0,0,0,0,
2020,1,Routt,Spillman,57,57,0,217,240,Misdemeanor Releases,0,0,0,0,0,0,0,0,0,0,0,0,
2020,1,Routt,Spillman,57,57,0,217,240,Homeless,2,2,0,0,0,0,0,2,0,2,0,0,
2020,2,Routt,Spillman,68,56,0,841,837,Number of inmates,1,1,0,0,0,0,0,1,0,1,0,0,
2020,2,Routt,Spillman,68,56,0,841,837,Sentenced,1,1,0,0,0,0,0,1,0,1,0,0,"System does not break down by gender, race/ethnicity"
2020,2,Routt,Spillman,68,56,0,841,837,Unsentenced - Hold,0,0,0,0,0,0,0,0,0,0,0,0,"System does not break down by gender, race/ethnicity"
2020,2,Routt,Spillman,68,56,0,841,837,Unsentenced - No Hold,0,0,0,0,0,0,0,0,0,0,0,0,"System does not break down by gender, race/ethnicity"
2020,2,Routt,Spillman,68,56,0,841,837,Unsentenced - No Hold Felonies,0,0,0,0,0,0,0,0,0,0,0,0,System does not separate by crime class
2020,2,Routt,Spillman,68,56,0,841,837,Unsentenced - No Hold Misdemeanors,0,0,0,0,0,0,0,0,0,0,0,0,System does not separate by crime class
2020,2,Routt,Spillman,68,56,0,841,837,Municipal Charge,0,0,0,0,0,0,0,0,0,0,0,0,
2020,2,Routt,Spillman,68,56,0,841,837,Administrative Segregation,0,0,0,0,0,0,0,0,0,0,0,0,
2020,2,Routt,Spillman,68,56,0,841,837,Competency Evaluation,0,0,0,0,0,0,0,0,0,0,0,0,
2020,2,Routt,Spillman,68,56,0,841,837,Average Daily Population,35,28,7,0,2,0,0,33,0,30,3,0,
2020,2,Routt,Spillman,68,56,0,841,837,Average LOS Felonies,15,0,0,0,0,0,0,0,0,0,0,0,"System does not break down by gender, race/ethnicity"
2020,2,Routt,Spillman,68,56,0,841,837,Felony Releases,0,0,0,0,0,0,0,0,0,0,0,0,System does not separate released by crime class
2020,2,Routt,Spillman,68,56,0,841,837,Average LOS Misdemeanors,2,873,0,0,0,0,0,0,0,0,0,0,"System does not break down by gender, race/ethnicity"
2020,2,Routt,Spillman,68,56,0,841,837,Misdemeanor Releases,0,0,0,0,0,0,0,0,0,0,0,0,System does not separate released by crime class
2020,2,Routt,Spillman,68,56,0,841,837,Homeless,2,2,0,0,0,0,0,0,2,1,0,1,
2020,3,Saguache,CRIMESTAR/EFORCE,21,21,0,96,54,Number of inmates,16,15,1,0,0,0,0,16,0,3,13,0,ESTIMATES
2020,3,Saguache,CRIMESTAR/EFORCE,21,21,0,96,54,Sentenced,2,2,0,0,0,0,0,2,0,0,2,0,ESTIMATES
2020,3,Saguache,CRIMESTAR/EFORCE,21,21,0,96,54,Unsentenced - Hold,1,1,0,0,0,0,0,1,0,0,1,0,ESTIMATES
2020,3,Saguache,CRIMESTAR/EFORCE,21,21,0,96,54,Unsentenced - No Hold,13,12,1,0,0,0,0,13,0,3,10,0,ESTIMATES
2020,3,Saguache,CRIMESTAR/EFORCE,21,21,0,96,54,Unsentenced - No Hold Felonies,9,8,1,0,0,0,0,9,0,2,7,0,ESTIMATES
2020,3,Saguache,CRIMESTAR/EFORCE,21,21,0,96,54,Unsentenced - No Hold Misdemeanors,4,4,0,0,0,0,0,4,0,1,3,0,ESTIMATES
2020,3,Saguache,CRIMESTAR/EFORCE,21,21,0,96,54,Municipal Charge,0,0,0,0,0,0,0,0,0,0,0,0,ESTIMATES
2020,3,Saguache,CRIMESTAR/EFORCE,21,21,0,96,54,Administrative Segregation,0,0,0,0,0,0,0,0,0,0,0,0,ESTIMATES
2020,3,Saguache,CRIMESTAR/EFORCE,21,21,0,96,54,Competency Evaluation,0,0,0,0,0,0,0,0,0,0,0,0,ESTIMATES
2020,3,Saguache,CRIMESTAR/EFORCE,21,21,0,96,54,Average Daily Population,18,16,2,0,0,0,0,18,0,4,14,0,ESTIMATES
2020,3,Saguache,CRIMESTAR/EFORCE,21,21,0,96,54,Average LOS Felonies,18,16,2,0,0,0,0,18,0,4,1,0,15 DAYS
2020,3,Saguache,CRIMESTAR/EFORCE,21,21,0,96,54,Felony Releases,200,175,25,0,1,0,0,199,0,40,160,0,ESTIMATES
2020,3,Saguache,CRIMESTAR/EFORCE,21,21,0,96,54,Average LOS Misdemeanors,55,50,5,0,0,0,0,55,0,5,50,0,10 DAYS
2020,3,Saguache,CRIMESTAR/EFORCE,21,21,0,96,54,Misdemeanor Releases,55,50,5,0,0,0,0,55,0,10,45,0,ESTIMATES
2020,3,Saguache,CRIMESTAR/EFORCE,21,21,0,96,54,Homeless,3,3,0,0,0,0,0,3,0,0,3,0,ESTIMATES
2020,1,Jefferson,Tiburon,1148,1638,0,5883,6069,Number of inmates,1129,942,187,0,0,0,0,0,0,0,0,0,This info is available in connection with the booking numbers over period of time. Not PIT
2020,1,Jefferson,Tiburon,1148,1638,0,5883,6069,Sentenced,431,374,57,0,0,0,0,0,0,0,0,0,This info is available in connection with the booking numbers over period of time. Not PIT
2020,1,Jefferson,Tiburon,1148,1638,0,5883,6069,Unsentenced - Hold,29,25,4,0,0,0,0,0,0,0,0,0,This is our Convicted/Not yet Sentenced Population
2020,1,Jefferson,Tiburon,1148,1638,0,5883,6069,Unsentenced - No Hold,542,449,93,0,0,0,0,0,0,0,0,0,Pre-Trail total population (we don't designate between hold/no hold in our numbers)
2020,1,Jefferson,Tiburon,1148,1638,0,5883,6069,Unsentenced - No Hold Felonies,367,298,69,0,0,0,0,0,0,0,0,0,
2020,1,Jefferson,Tiburon,1148,1638,0,5883,6069,Unsentenced - No Hold Misdemeanors,115,104,11,0,0,0,0,0,0,0,0,0,
2020,1,Jefferson,Tiburon,1148,1638,0,5883,6069,Municipal Charge,12,10,2,0,0,0,0,0,0,0,0,0,
2020,1,Jefferson,Tiburon,1148,1638,0,5883,6069,Administrative Segregation,0,0,0,0,0,0,0,0,0,0,0,0,We track numbers for action to be taken @ 24hrs 30/60/90 days. Not snapshot counts
2020,1,Jefferson,Tiburon,1148,1638,0,5883,6069,Competency Evaluation,24,20,4,0,0,0,0,0,0,0,0,0,
2020,1,Jefferson,Tiburon,1148,1638,0,5883,6069,Average Daily Population,1303,1059,233,0,0,0,0,0,0,0,0,0,
2020,1,Jefferson,Tiburon,1148,1638,0,5883,6069,Average LOS Felonies,0,0,0,0,0,0,0,0,0,0,0,0,This is not tracked (Our ALOS is measured for the total population) 21.31 Days for 2019
2020,1,Jefferson,Tiburon,1148,1638,0,5883,6069,Felony Releases,0,0,0,0,0,0,0,0,0,0,0,0,This is not tracked (Our ALOS is measured for the total population) 21.31 Days for 2019
2020,1,Jefferson,Tiburon,1148,1638,0,5883,6069,Average LOS Misdemeanors,0,0,0,0,0,0,0,0,0,0,0,0,This is not tracked (Our ALOS is measured for the total population) 21.31 Days for 2019
2020,1,Jefferson,Tiburon,1148,1638,0,5883,6069,Misdemeanor Releases,0,0,0,0,0,0,0,0,0,0,0,0,This is not tracked (Our ALOS is measured for the total population) 21.31 Days for 2019
2020,1,Jefferson,Tiburon,1148,1638,0,5883,6069,Homeless,0,0,0,0,0,0,0,0,0,0,0,0,This info would be available in connection with the Bookings over period of time but not current population
2020,1,Douglas,New World,436,520,1,1878,1874,Number of inmates,338,268,70,0,50,2,4,281,1,239,75,24,
2020,1,Douglas,New World,436,520,1,1878,1874,Sentenced,88,70,18,0,6,0,0,81,1,67,15,6,
2020,1,Douglas,New World,436,520,1,1878,1874,Unsentenced - Hold,68,55,13,0,17,1,1,49,0,47,17,4,
2020,1,Douglas,New World,436,520,1,1878,1874,Unsentenced - No Hold,182,143,39,0,27,1,3,151,0,125,43,14,
2020,1,Douglas,New World,436,520,1,1878,1874,Unsentenced - No Hold Felonies,111,87,24,0,16,1,2,92,0,76,26,9,
2020,1,Douglas,New World,436,520,1,1878,1874,Unsentenced - No Hold Misdemeanors,71,56,15,0,11,0,1,59,0,49,17,5,
2020,1,Douglas,New World,436,520,1,1878,1874,Municipal Charge,7,2,5,0,2,0,0,5,0,7,0,0,
2020,1,Douglas,New World,436,520,1,1878,1874,Administrative Segregation,44,40,4,0,13,0,1,30,0,31,8,5,
2020,1,Douglas,New World,436,520,1,1878,1874,Competency Evaluation,6,6,0,0,3,0,0,3,0,5,1,0,
2020,1,Douglas,New World,436,520,1,1878,1874,Average Daily Population,311.1,249.4,62.7,2.8,37.8,3.5,3.8,264.7,3.2,223.9,60.7,31.1,
2020,1,Douglas,New World,436,520,1,1878,1874,Average LOS Felonies,25.1,24.3,16.2,11.5,28.5,31.6,24.2,24.7,11,24.9,26.9,12.75,
2020,1,Douglas,New World,436,520,1,1878,1874,Felony Releases,2408,1723,683,2,259,14,33,2095,7,1769,445,194,
2020,1,Douglas,New World,436,520,1,1878,1874,Average LOS Misdemeanors,14.9,18.45,9.7,9,16.1,27.4,27.4,14.8,7.7,15.3,16.2,9.2,
2020,1,Douglas,New World,436,520,1,1878,1874,Misdemeanor Releases,4580,3298,1280,2,472,28,62,3987,31,3253,738,589,
2020,1,Douglas,New World,436,520,1,1878,1874,Homeless,44,40,4,0,6,0,1,37,0,33,7,4,
2020,1,Morgan,Computer Information Systems. Inc.,124,124,0,360,406,Number of inmates,94,78,16,0,4,1,0,89,0,61,33,0,
2020,1,Morgan,Computer Information Systems. Inc.,124,124,0,360,406,Sentenced,24,20,4,0,0,0,0,24,0,14,10,0,
2020,1,Morgan,Computer Information Systems. Inc.,124,124,0,360,406,Unsentenced - Hold,23,21,2,0,0,1,0,22,0,11,12,0,
2020,1,Morgan,Computer Information Systems. Inc.,124,124,0,360,406,Unsentenced - No Hold,47,37,10,0,4,0,0,43,0,36,11,0,
2020,1,Morgan,Computer Information Systems. Inc.,124,124,0,360,406,Unsentenced - No Hold Felonies,24,18,6,0,3,0,0,21,0,19,5,0,
2020,1,Morgan,Computer Information Systems. Inc.,124,124,0,360,406,Unsentenced - No Hold Misdemeanors,23,19,4,0,1,0,0,22,0,17,6,0,
2020,1,Morgan,Computer Information Systems. Inc.,124,124,0,360,406,Municipal Charge,2,2,0,0,0,0,0,2,0,2,0,0,
2020,1,Morgan,Computer Information Systems. Inc.,124,124,0,360,406,Administrative Segregation,0,0,0,0,0,0,0,0,0,0,0,0,We do not have an area for adminstrative segregation that we can currently use
2020,1,Morgan,Computer Information Systems. Inc.,124,124,0,360,406,Competency Evaluation,0,0,0,0,0,0,0,0,0,0,0,0,We are working on a process to track these. We have very few.
2020,1,Morgan,Computer Information Systems. Inc.,124,124,0,360,406,Average Daily Population,99,81,18,0,0,0,0,0,0,0,0,0,We currently don’t have the ability to break this area down further
2020,1,Morgan,Computer Information Systems. Inc.,124,124,0,360,406,Average LOS Felonies,0,0,0,0,0,0,0,0,0,0,0,0,We are working with our JMS company to develop a program to pull this information
2020,1,Morgan,Computer Information Systems. Inc.,124,124,0,360,406,Felony Releases,0,0,0,0,0,0,0,0,0,0,0,0,We are working with our JMS company to develop a program to pull this information
2020,1,Morgan,Computer Information Systems. Inc.,124,124,0,360,406,Average LOS Misdemeanors,0,0,0,0,0,0,0,0,0,0,0,0,We are working with our JMS company to develop a program to pull this information
2020,1,Morgan,Computer Information Systems. Inc.,124,124,0,360,406,Misdemeanor Releases,0,0,0,0,0,0,0,0,0,0,0,0,We are working with our JMS company to develop a program to pull this information
2020,1,Morgan,Computer Information Systems. Inc.,124,124,0,360,406,Homeless,6,5,1,0,0,0,0,6,0,4,2,0,
2020,1,Summit,New World,94,94,0,367,368,Number of inmates,50,46,4,0,1,1,9,37,2,39,9,2,
2020,1,Summit,New World,94,94,0,367,368,Sentenced,14,13,1,0,0,0,2,12,0,12,2,0,
2020,1,Summit,New World,94,94,0,367,368,Unsentenced - Hold,6,5,1,0,0,0,6,0,0,6,0,0,
2020,1,Summit,New World,94,94,0,367,368,Unsentenced - No Hold,28,26,2,0,1,1,9,17,0,19,9,0,
2020,1,Summit,New World,94,94,0,367,368,Unsentenced - No Hold Felonies,0,0,0,0,0,0,0,0,0,0,0,0,We do not have the program to pull these stats from our JMS
2020,1,Summit,New World,94,94,0,367,368,Unsentenced - No Hold Misdemeanors,0,0,0,0,0,0,0,0,0,0,0,0,We do not have the program to pull these stats from our JMS
2020,1,Summit,New World,94,94,0,367,368,Municipal Charge,0,0,0,0,0,0,0,0,0,0,0,0,
2020,1,Summit,New World,94,94,0,367,368,Administrative Segregation,0,0,0,0,0,0,0,0,0,0,0,0,
2020,1,Summit,New World,94,94,0,367,368,Competency Evaluation,0,0,0,0,0,0,0,0,0,0,0,0,
2020,1,Summit,New World,94,94,0,367,368,Average Daily Population,55,48,7,0,3,0.5,18,31,2,35,18,2,
2020,1,Summit,New World,94,94,0,367,368,Average LOS Felonies,0,0,0,0,0,0,0,0,0,0,0,0,We do not have the program to pull these stats from our JMS.
2020,1,Summit,New World,94,94,0,367,368,Felony Releases,0,0,0,0,0,0,0,0,0,0,0,0,We do not have the program to pull these stats from our JMS.
2020,1,Summit,New World,94,94,0,367,368,Average LOS Misdemeanors,0,0,0,0,0,0,0,0,0,0,0,0,We do not have the program to pull these stats from our JMS.
2020,1,Summit,New World,94,94,0,367,368,Misdemeanor Releases,0,0,0,0,0,0,0,0,0,0,0,0,We do not have the program to pull these stats from our JMS.
2020,1,Summit,New World,94,94,0,367,368,Homeless,12,10,2,0,0,0,3,9,0,9,3,0,
2020,1,Lincoln,Crimestar,40,40,0,157,91,Number of inmates,24,24,0,0,0,1,0,23,0,21,3,0,
2020,1,Lincoln,Crimestar,40,40,0,157,91,Sentenced,4,4,0,0,0,0,0,4,0,2,2,0,
2020,1,Lincoln,Crimestar,40,40,0,157,91,Unsentenced - Hold,0,0,0,0,0,0,0,0,0,0,0,0,
2020,1,Lincoln,Crimestar,40,40,0,157,91,Unsentenced - No Hold,20,20,0,0,0,1,0,19,0,19,1,0,
2020,1,Lincoln,Crimestar,40,40,0,157,91,Unsentenced - No Hold Felonies,15,15,0,0,0,1,0,14,0,14,1,0,
2020,1,Lincoln,Crimestar,40,40,0,157,91,Unsentenced - No Hold Misdemeanors,5,5,0,0,0,0,0,5,0,5,0,0,
2020,1,Lincoln,Crimestar,40,40,0,157,91,Municipal Charge,0,0,0,0,0,0,0,0,0,0,0,0,
2020,1,Lincoln,Crimestar,40,40,0,157,91,Administrative Segregation,0,0,0,0,0,0,0,0,0,0,0,0,
2020,1,Lincoln,Crimestar,40,40,0,157,91,Competency Evaluation,1,1,0,0,0,0,0,1,0,1,0,0,
2020,1,Lincoln,Crimestar,40,40,0,157,91,Average Daily Population,41.04,36.87,4.17,0,0,0,0,0,0,0,0,0,
2020,1,Lincoln,Crimestar,40,40,0,157,91,Average LOS Felonies,19.41,20.78,14.34,0,5,13.6,13.25,23.78,0,20.01,15.24,0,
2020,1,Lincoln,Crimestar,40,40,0,157,91,Felony Releases,136,107,29,0,16,5,4,111,0,119,17,0,
2020,1,Lincoln,Crimestar,40,40,0,157,91,Average LOS Misdemeanors,7.85,6.7,11.21,0,2.14,11,22.6,8.74,0,8.09,6,0,
2020,1,Lincoln,Crimestar,40,40,0,157,91,Misdemeanor Releases,264,197,67,0,21,1,5,237,0,233,31,0,
2020,1,Lincoln,Crimestar,40,40,0,157,91,Homeless,24,24,0,0,0,1,0,23,0,21,3,0,
2020,1,Custer,Omnigo,12,12,0,37,34,Number of inmates,11,11,0,0,0,0,0,11,0,7,4,0,
2020,1,Custer,Omnigo,12,12,0,37,34,Sentenced,4,4,0,0,0,0,0,4,0,3,1,0,
2020,1,Custer,Omnigo,12,12,0,37,34,Unsentenced - Hold,6,6,0,0,0,0,0,6,0,6,0,0,
2020,1,Custer,Omnigo,12,12,0,37,34,Unsentenced - No Hold,1,1,0,0,0,0,0,0,0,0,1,0,
2020,1,Custer,Omnigo,12,12,0,37,34,Unsentenced - No Hold Felonies,0,0,0,0,0,0,0,0,0,0,0,0,
2020,1,Custer,Omnigo,12,12,0,37,34,Unsentenced - No Hold Misdemeanors,1,1,0,0,0,0,0,0,0,0,1,0,
2020,1,Custer,Omnigo,12,12,0,37,34,Municipal Charge,0,0,0,0,0,0,0,0,0,0,0,0,
2020,1,Custer,Omnigo,12,12,0,37,34,Administrative Segregation,0,0,0,0,0,0,0,0,0,0,0,0,
2020,1,Custer,Omnigo,12,12,0,37,34,Competency Evaluation,0,0,0,0,0,0,0,0,0,0,0,0,
2020,1,Custer,Omnigo,12,12,0,37,34,Average Daily Population,8.14,8,0,0,0,0,0,0,0,5,3,0,
2020,1,Custer,Omnigo,12,12,0,37,34,Average LOS Felonies,43.5,44,0,0,0,0,0,44,0,44,0,0,
2020,1,Custer,Omnigo,12,12,0,37,34,Felony Releases,4,4,0,0,0,0,0,4,0,4,0,0,
2020,1,Custer,Omnigo,12,12,0,37,34,Average LOS Misdemeanors,28,28,0,0,0,0,0,28,0,28,0,0,
2020,1,Custer,Omnigo,12,12,0,37,34,Misdemeanor Releases,3,3,0,0,0,0,0,3,0,3,0,0,
2020,1,Custer,Omnigo,12,12,0,37,34,Homeless,0,0,0,0,0,0,0,0,0,0,0,0,
2020,1,Washington,E-Force,220,220,0,469,460,Number of inmates,113,102,11,0,15,4,3,91,0,88,23,2,
2020,1,Washington,E-Force,220,220,0,469,460,Sentenced,14,14,0,0,0,0,1,13,0,10,4,0,
2020,1,Washington,E-Force,220,220,0,469,460,Unsentenced - Hold,96,85,11,0,14,4,2,76,0,77,19,0,
2020,1,Washington,E-Force,220,220,0,469,460,Unsentenced - No Hold,3,3,0,0,1,0,0,2,0,1,0,2,
2020,1,Washington,E-Force,220,220,0,469,460,Unsentenced - No Hold Felonies,2,2,0,0,1,0,0,1,0,1,0,1,
2020,1,Washington,E-Force,220,220,0,469,460,Unsentenced - No Hold Misdemeanors,1,1,0,0,0,0,0,1,0,0,0,1,
2020,1,Washington,E-Force,220,220,0,469,460,Municipal Charge,0,0,0,0,0,0,0,0,0,0,0,0,
2020,1,Washington,E-Force,220,220,0,469,460,Administrative Segregation,8,7,1,0,3,0,0,5,0,7,1,0,
2020,1,Washington,E-Force,220,220,0,469,460,Competency Evaluation,1,1,0,0,0,0,0,1,0,1,0,0,
2020,1,Washington,E-Force,220,220,0,469,460,Average Daily Population,167.6,117.7,19.9,0,0,0,0,0,0,0,0,0,JMS doesn't pull reports 365 days according to Race and Ethnicity
2020,1,Washington,E-Force,220,220,0,469,460,Average LOS Felonies,161.99,0,0,0,0,0,0,0,0,0,0,0,JMS doesn't pull reports 365 days according to Race and Ethnicity
2020,1,Washington,E-Force,220,220,0,469,460,Felony Releases,3173,0,0,0,0,0,0,0,0,0,0,0,JMS doesn't pull reports 365 days according to Race and Ethnicity
2020,1,Washington,E-Force,220,220,0,469,460,Average LOS Misdemeanors,6.15,0,0,0,0,0,0,0,0,0,0,0,JMS doesn't pull reports 365 days according to Race and Ethnicity
2020,1,Washington,E-Force,220,220,0,469,460,Misdemeanor Releases,167,0,0,0,0,0,0,0,0,0,0,0,JMS doesn't pull reports 365 days according to Race and Ethnicity
2020,1,Washington,E-Force,220,220,0,469,460,Homeless,24,23,1,0,3,1,1,19,0,20,4,0,
2020,1,Weld,Spillman,763,954,0,2769,2813,Number of inmates,734,605,129,0,29,8,8,689,0,358,301,75,
2020,1,Weld,Spillman,763,954,0,2769,2813,Sentenced,139,111,28,0,0,1,0,138,0,65,63,11,
2020,1,Weld,Spillman,763,954,0,2769,2813,Unsentenced - Hold,74,61,13,0,2,0,0,72,0,38,24,12,
2020,1,Weld,Spillman,763,954,0,2769,2813,Unsentenced - No Hold,521,433,88,0,27,7,8,479,0,255,214,52,
2020,1,Weld,Spillman,763,954,0,2769,2813,Unsentenced - No Hold Felonies,442,366,76,0,26,6,5,405,0,216,181,45,
2020,1,Weld,Spillman,763,954,0,2769,2813,Unsentenced - No Hold Misdemeanors,79,67,12,0,1,1,3,74,0,39,33,7,
2020,1,Weld,Spillman,763,954,0,2769,2813,Municipal Charge,0,0,0,0,0,0,0,0,0,0,0,0,
2020,1,Weld,Spillman,763,954,0,2769,2813,Administrative Segregation,58,47,11,0,5,0,2,51,0,29,23,6,
